Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
GOOSE,2348.0,,4.47319,0,14.8,,1244.924,848.421,848.421,817.605,Tubing Pressure,1403.51069500291
GOOSE,2349.0,,4.26917,0,0,,1155.304,862.302,862.302,806.537,Tubing Pressure,1256.89056150679
GOOSE,2350.0,,4.13519,0,0,,1115.959,828.454,828.454,797.408,Tubing Pressure,1211.34872447225
GOOSE,2351.0,,3.96468,0,0,,1082.78,850.666,850.666,839.517,Tubing Pressure,1215.67300544328
GOOSE,2352.0,,3.81157,0,0,,1079.063,880.578,880.578,841.068,Tubing Pressure,1230.56077399588
GOOSE,2353.0,,3.7568,0,0,,1057.163,859.932,859.932,828.425,Tubing Pressure,1205.0218943403
GOOSE,2354.0,,3.66497,0,0,,1041.15,854.376,854.376,824.413,Tubing Pressure,1191.03330368779
GOOSE,2355.0,,3.09542,0,0,,1055.692,890.805,890.805,840.317,Tubing Pressure,1179.84804381289
GOOSE,2356.0,,3.55102,0,0,,1083.065,924.869,924.869,824.884,Tubing Pressure,1252.46251624691
GOOSE,2357.0,,3.47552,0,0,,1012.441,845.557,845.557,821.125,Tubing Pressure,1165.05931783531
GOOSE,2358.0,,3.43786,0,0,,999.105,831.672,831.672,796.471,Tubing Pressure,1147.71731697004
GOOSE,2359.0,,3.35955,0,0,,988.679,824.856,824.856,812.166,Tubing Pressure,1133.8601273666
GOOSE,2360.0,,3.28788,0,0,,990.233,837.357,837.357,816.728,Tubing Pressure,1140.26030159539
GOOSE,2361.0,,3.20567,0,0,,990.255,838.197,838.197,830.426,Tubing Pressure,1134.0769572608
GOOSE,2362.0,,3.14824,0,0,,999.106,866.28,866.28,835.779,Tubing Pressure,1158.36291426715
GOOSE,2363.0,,3.10004,0,0,,994.366,852.781,852.781,836.052,Tubing Pressure,1140.36981215353
GOOSE,2364.0,,3.07512,0,0,,989.358,845.667,845.667,824.572,Tubing Pressure,1130.92793798665
GOOSE,2365.0,,3.00664,0,0,,988.073,852.314,852.314,841.85,Tubing Pressure,1132.34159513184
GOOSE,2366.0,,2.96118,0,0,,990.717,860.752,860.752,843.531,Tubing Pressure,1137.62520877418
GOOSE,2367.0,,2.94013,0,0,,989.029,856.012,856.012,837.381,Tubing Pressure,1130.97675122029
GOOSE,2368.0,,2.90807,0,0,,984.084,850.626,850.626,836.382,Tubing Pressure,1122.78714126077
GOOSE,2369.0,,2.83639,0,0,,985.7,864.703,864.703,860.237,Tubing Pressure,1132.22819553645
GOOSE,2370.0,,2.74807,0,0,,1001.206,895.824,895.824,890.171,Tubing Pressure,1159.18060404543
GOOSE,2371.0,,2.75355,0,0,,1005.605,893.978,893.978,862.669,Tubing Pressure,1157.57554694083
GOOSE,2372.0,,2.75084,0,0,,991.763,866.858,866.858,856.686,Tubing Pressure,1128.16525636281
GOOSE,2373.0,,2.66158,0,0,,998.401,896.183,896.183,892.676,Tubing Pressure,1153.48554232264
GOOSE,2374.0,,2.64613,0,0,,1003.137,902.39,902.39,884.317,Tubing Pressure,1159.18128984331
GOOSE,2375.0,,2.63209,0,0,,1000.18,891.277,891.277,880.426,Tubing Pressure,1146.10129818958
GOOSE,2376.0,,2.60279,0,0,,1000.658,899.529,899.529,884.218,Tubing Pressure,1153.09605047164
GOOSE,2377.0,,2.59902,0,0,,995.783,888.049,888.049,874.332,Tubing Pressure,1140.30400556164
GOOSE,2378.0,,2.59026,0,0,,992.096,884.313,884.313,867.07,Tubing Pressure,1135.62840253057
GOOSE,2379.0,,2.59367,0,0,,984.483,874.991,874.991,860.137,Tubing Pressure,1125.71444521516
GOOSE,2380.0,,2.58125,0,0,,977.427,866.715,866.715,854.899,Tubing Pressure,1115.85467811478
GOOSE,2381.0,,2.5823,0,0,,969.632,858.568,858.568,846.329,Tubing Pressure,1107.0892761435
GOOSE,2382.0,,2.51831,0,0,,973.619,878.742,878.742,868.51,Tubing Pressure,1124.63750746581
GOOSE,2383.0,,2.51133,0,0,,973.898,874.308,874.308,858.445,Tubing Pressure,1119.31609257153
GOOSE,2384.0,,2.50123,0,0,,970.796,869.268,869.268,853.68,Tubing Pressure,1113.12224469944
GOOSE,2385.0,,2.50022,0,0,,964.256,859.998,859.998,846.659,Tubing Pressure,1102.93533214622
GOOSE,2386.0,,2.48473,0,0,,959.275,853.02,853.02,846.057,Tubing Pressure,1094.26602498407
GOOSE,2387.0,,2.46068,0,0,,960.585,863.942,863.942,846.449,Tubing Pressure,1104.5541925651
GOOSE,2388.0,,2.46552,0,0,,956.032,851.903,851.903,835.019,Tubing Pressure,1091.73073266584
GOOSE,2389.0,,2.43894,0,0,,953.161,852.644,852.644,839.211,Tubing Pressure,1090.72988724402
GOOSE,2390.0,,2.42576,0,0,,949.383,848.632,848.632,841.795,Tubing Pressure,1085.45236543622
GOOSE,2391.0,,2.40167,0,0,,950.788,853.823,853.823,842.567,Tubing Pressure,1089.51188424173
GOOSE,2392.0,,2.3829,0,0,,949.521,852.611,852.611,845.534,Tubing Pressure,1086.93167655328
GOOSE,2393.0,,2.36987,0,0,,950.483,856.56,856.56,841.655,Tubing Pressure,1090.40479032182
GOOSE,2394.0,,2.37878,0,0,,945.296,847.232,847.232,830.749,Tubing Pressure,1080.75942033542
GOOSE,2395.0,,2.3591,0,0,,941.676,845.119,845.119,834.332,Tubing Pressure,1077.13120799453
GOOSE,2396.0,,2.36208,0,0,,937.775,839.701,839.701,825.624,Tubing Pressure,1071.3920870863
GOOSE,2397.0,,2.35356,0,0,,932.826,834.093,834.093,824.531,Tubing Pressure,1064.68125696095
GOOSE,2398.0,,2.33905,0,0,,931.538,836.561,836.561,824.535,Tubing Pressure,1066.41301754828
GOOSE,2399.0,,2.31421,0,0,,927.682,831.703,831.703,825.582,Tubing Pressure,1059.4336095426
GOOSE,2400.0,,2.27208,0,0,,939.801,855.889,855.889,840.726,Tubing Pressure,1083.32675599108
GOOSE,2401.0,,2.22541,0,0,,943.937,867.85,867.85,868.083,Tubing Pressure,1093.66014738875
GOOSE,2402.0,,2.27528,0,0,,940.327,851.158,851.158,830.357,Tubing Pressure,1078.30328140448
GOOSE,2403.0,,2.28922,0,0,,926.879,831.671,831.671,821.641,Tubing Pressure,1057.74517420313
GOOSE,2404.0,,2.27649,0,0,,923.89,833.386,833.386,823.094,Tubing Pressure,1058.79451043156
GOOSE,2405.0,,2.26344,0,0,,922.093,831.814,831.814,821.686,Tubing Pressure,1056.21235769284
GOOSE,2406.0,,2.18977,0,0,,918.181,824.681,824.681,805.533,Tubing Pressure,1043.58880035349
GOOSE,2407.0,,2.28096,0,0,,916.617,797.11,797.11,806.232,Tubing Pressure,1019.3735627583
GOOSE,2408.0,,2.23841,0,0,,907.938,815.83,815.83,806.789,Tubing Pressure,1037.00037321497
GOOSE,2409.0,,2.21357,0,0,,908.118,813.666,813.666,810.48,Tubing Pressure,1032.99242094402
GOOSE,2410.0,,2.17801,0,0,,919.284,837.26,837.26,824.825,Tubing Pressure,1056.75586629209
GOOSE,2411.0,,2.17655,0,0,,916.651,825.53,825.53,818.024,Tubing Pressure,1043.68301358439
GOOSE,2412.0,,2.16976,0,0,,915.866,826.578,826.578,817.163,Tubing Pressure,1044.41051071036
GOOSE,2413.0,,2.17273,0,0,,911.567,819.801,819.801,810.742,Tubing Pressure,1037.11066942424
GOOSE,2414.0,,2.08363,0,0,,914.074,833.067,833.067,847.904,Tubing Pressure,1046.26364901168
GOOSE,2415.0,,2.06229,0,0,,937.343,869.227,869.227,853.932,Tubing Pressure,1085.4384445536
GOOSE,2416.0,,2.07355,0,0,,935.941,858.629,858.629,841.704,Tubing Pressure,1074.21006088282
GOOSE,2417.0,,2.10676,0,0,,925.564,837.188,837.188,825.748,Tubing Pressure,1052.26161426903
GOOSE,2418.0,,2.08438,0,0,,918.346,834.803,834.803,827.933,Tubing Pressure,1048.24286120656
GOOSE,2419.0,,2.04067,0,0,,927.176,851.775,851.775,847.87,Tubing Pressure,1064.60253999761
GOOSE,2420.0,,2.09054,0,0,,922.769,836.219,836.219,817.616,Tubing Pressure,1050.194392274
GOOSE,2421.0,,2.06275,0,0,,913.259,829.994,829.994,833.806,Tubing Pressure,1041.57339002847
GOOSE,2422.0,,2.00096,0,0,,926.334,856.731,856.731,852.535,Tubing Pressure,1067.86920626776
GOOSE,2423.0,,1.98597,0,0,,932.733,863.016,863.016,854.747,Tubing Pressure,1074.09148965625
GOOSE,2424.0,,2.00735,0,0,,928.086,843.574,843.574,838.25,Tubing Pressure,1053.46513100407
GOOSE,2425.0,,1.99707,0,0,,929.268,856.584,856.584,839.617,Tubing Pressure,1067.48160371494
GOOSE,2426.0,,2.04218,0,0,,918.502,831.495,831.495,819.724,Tubing Pressure,1042.00893807694
GOOSE,2427.0,,2.0296,0,0,,910.104,830.215,830.215,827.269,Tubing Pressure,1039.82759978446
GOOSE,2428.0,,2.00007,0,0,,915.651,842.324,842.324,832.57,Tubing Pressure,1051.63998239601
GOOSE,2429.0,,1.9858,0,0,,911.854,831.592,831.592,836.303,Tubing Pressure,1038.77964379582
GOOSE,2430.0,,1.98091,0,0,,919.487,849.845,849.845,832.451,Tubing Pressure,1058.98081453326
GOOSE,2431.0,,1.98444,0,0,,913.514,836.77,836.77,829.907,Tubing Pressure,1044.50346541464
GOOSE,2432.0,,1.93626,0,0,,914.175,841.57,841.57,842.794,Tubing Pressure,1047.13302973859
GOOSE,2433.0,,1.90147,0,0,,929.122,871.153,871.153,858.324,Tubing Pressure,1078.62861815859
GOOSE,2434.0,,1.92835,0,0,,923.686,849.525,849.525,843.154,Tubing Pressure,1055.65036773479
GOOSE,2435.0,,1.90549,0,0,,923.401,854.83,854.83,853.914,Tubing Pressure,1060.37248161764
GOOSE,2436.0,,1.90648,0,0,,923.351,851.294,851.294,845.773,Tubing Pressure,1056.43211897468
GOOSE,2437.0,,1.90756,0,0,,924.716,861.299,861.299,843.923,Tubing Pressure,1067.80040996336
GOOSE,2438.0,,1.95022,0,0,,914.406,834.914,834.914,824.769,Tubing Pressure,1040.44452676266
GOOSE,2439.0,,1.92565,0,0,,908.603,836.99,836.99,838.76,Tubing Pressure,1041.3780531429
GOOSE,2440.0,,1.87522,0,0,,917.247,855.968,855.968,848.986,Tubing Pressure,1060.00872183404
GOOSE,2441.0,,1.89597,0,0,,918.858,848.883,848.883,833.47,Tubing Pressure,1053.12920929609
GOOSE,2442.0,,1.92713,0,0,,909.141,833.745,833.745,822.382,Tubing Pressure,1037.81166675027
GOOSE,2443.0,,1.94559,0,0,,899.32,819.904,819.904,812.066,Tubing Pressure,1023.33845047715
GOOSE,2444.0,,1.92691,0,0,,894.87,821.336,821.336,817.187,Tubing Pressure,1023.86061727989
GOOSE,2445.0,,1.86307,0,0,,898.542,832.672,832.672,840.867,Tubing Pressure,1033.0093045475
GOOSE,2446.0,,1.80585,0,0,,918.359,867.567,867.567,861.333,Tubing Pressure,1069.50902132337
GOOSE,2447.0,,1.78931,0,0,,927.163,869.64,869.64,854.884,Tubing Pressure,1071.0203079734
GOOSE,2448.0,,1.90172,0,0,,909.434,826.591,826.591,809.319,Tubing Pressure,1028.32286124504
GOOSE,2449.0,,1.82722,0,0,,895.728,827.317,827.317,843.349,Tubing Pressure,1024.98957313799
GOOSE,2450.0,,1.81871,0,0,,916.806,863.785,863.785,846.445,Tubing Pressure,1065.87368543571
GOOSE,2451.0,,1.80777,0,0,,910.435,843.777,843.777,838.693,Tubing Pressure,1042.5735789095
GOOSE,2452.0,,1.77225,0,0,,915.669,863.261,863.261,863.445,Tubing Pressure,1062.87653714742
GOOSE,2453.0,,1.70673,0,0,,925.678,877.919,877.919,879.507,Tubing Pressure,1076.36495683402
GOOSE,2454.0,,1.6756,0,0,,935.789,887.759,887.759,883.186,Tubing Pressure,1086.16621658908
GOOSE,2455.0,,1.72162,0,0,,937.335,876.173,876.173,857.494,Tubing Pressure,1075.0920674378
GOOSE,2456.0,,1.73338,0,0,,927.841,865.724,865.724,860.413,Tubing Pressure,1063.72306186632
GOOSE,2457.0,,1.70647,0,0,,927.484,862.945,862.945,824.948,Tubing Pressure,1059.20856940269
GOOSE,2458.0,,1.83524,0,0,,895.657,824.628,824.628,817.997,Tubing Pressure,1022.39343470227
GOOSE,2459.0,,1.8222,0,0,,889.481,821.001,821.001,823.199,Tubing Pressure,1017.58085416585
GOOSE,2460.0,,1.76524,0,0,,896.226,840.89,840.89,838.378,Tubing Pressure,1037.05312539061
GOOSE,2461.0,,1.7235,0,0,,909.644,857.326,857.326,849.089,Tubing Pressure,1053.63622536921
GOOSE,2462.0,,1.72581,0,0,,909.715,853.573,853.573,846.56,Tubing Pressure,1049.46899712167
GOOSE,2463.0,,1.74753,0,0,,903.195,838.553,838.553,834.513,Tubing Pressure,1033.47360178146
GOOSE,2464.0,,1.714,0,0,,911.005,856.34,856.34,845.983,Tubing Pressure,1052.03412615358
GOOSE,2465.0,,1.7391,0,0,,902.67,839.884,839.884,835.361,Tubing Pressure,1034.55068506206
GOOSE,2466.0,,1.72059,0,0,,900.535,841.984,841.984,840.614,Tubing Pressure,1035.99093540923
GOOSE,2467.0,,1.68042,0,0,,906.45,855.236,855.236,850.617,Tubing Pressure,1049.10570827451
GOOSE,2468.0,,1.6169,0,0,,921.907,875.542,875.542,873.013,Tubing Pressure,1069.36535829009
GOOSE,2469.0,,1.67316,0,0,,915.176,856.521,856.521,849.819,Tubing Pressure,1050.21961611139
GOOSE,2470.0,,1.66894,0,0,,911.758,856.021,856.021,849.515,Tubing Pressure,1049.44083038328
GOOSE,2471.0,,1.65441,0,0,,910.532,856.899,856.899,856.606,Tubing Pressure,1049.73910974125
GOOSE,2472.0,,1.53931,0,0,,920.427,876.338,876.338,887.66,Tubing Pressure,1066.75726255826
GOOSE,2473.0,,1.52958,0,0,,939.892,895.065,895.065,885.45,Tubing Pressure,1087.98802554827
GOOSE,2474.0,,1.41616,0,0,,954.585,918.097,918.097,929.949,Tubing Pressure,1110.07924142955
GOOSE,2475.0,,1.42831,0,0,,969.264,938.853,938.853,934.604,Tubing Pressure,1134.77770841885
GOOSE,2476.0,,1.4422,0,0,,970.865,929.169,929.169,915.664,Tubing Pressure,1124.01673955489
GOOSE,2477.0,,1.48017,0,0,,962.217,908.564,908.564,903.619,Tubing Pressure,1101.5597071288
GOOSE,2478.0,,1.53648,0,0,,953.664,890.231,890.231,883.25,Tubing Pressure,1082.69239142623
GOOSE,2479.0,,1.51023,0,0,,949.796,903.21,903.21,904.53,Tubing Pressure,1096.6004333223
GOOSE,2480.0,,1.45803,0,0,,952.589,911.657,911.657,914.686,Tubing Pressure,1104.24947231945
GOOSE,2481.0,,1.39566,0,0,,973.372,937.953,937.953,933.866,Tubing Pressure,1132.47637773715
GOOSE,2482.0,,1.16286,0,0,,987.509,949.42,949.42,968.134,Tubing Pressure,1137.8517644709
GOOSE,2483.0,,1.10996,0,0,,1030.904,990.647,990.647,982.819,Tubing Pressure,1184.98970006817
GOOSE,2484.0,,1.05998,0,0,,1043.801,987.206,987.206,981.111,Tubing Pressure,1179.49013567214
GOOSE,2485.0,,1.05355,0,0,,1058.899,980.596,980.596,971.553,Tubing Pressure,1171.4718140582
GOOSE,2486.0,,1.00488,0,0,,1058.678,961.221,961.221,959.134,Tubing Pressure,1147.15344826441
GOOSE,2487.0,,1.16777,0,0,,1071.188,953.966,953.966,931.119,Tubing Pressure,1143.36997945756
GOOSE,2488.0,,1.15902,0,0,,1039.655,948.331,948.331,965.624,Tubing Pressure,1136.44574764891
GOOSE,2489.0,,0.98204,0,0,,1067.55,983.117,983.117,979.415,Tubing Pressure,1172.53325415652
GOOSE,2490.0,,1.02564,0,0,,1081.206,968.001,968.001,957.126,Tubing Pressure,1155.76273737303
GOOSE,2491.0,,1.04158,0,0,,1075.658,940.571,940.571,939.107,Tubing Pressure,1123.72636679301
GOOSE,2492.0,,1.09811,0,0,,1082.874,939.167,939.167,919.209,Tubing Pressure,1123.742027023
GOOSE,2493.0,,1.16241,0,0,,1065.461,902.895,902.895,908.055,Tubing Pressure,1083.05568468465
GOOSE,2494.0,,1.05536,0,0,,1072.399,921.045,921.045,915.033,Tubing Pressure,1101.05263630013
GOOSE,2495.0,,0.98323,0,0,,1091.324,920.011,920.011,916.566,Tubing Pressure,1097.74000882873
GOOSE,2496.0,,0.88554,0,0,,1103.605,918.823,918.823,920.825,Tubing Pressure,1093.71599471622
GOOSE,2497.0,,0.86677,0,0,,1119.568,921.678,921.678,916.232,Tubing Pressure,1096.63035691659
GOOSE,2498.0,,0.60716,0,0,,1132.771,922.327,922.327,905.283,Tubing Pressure,1091.8332782777
GOOSE,2499.0,,0.93835,0,0,,1145.566,941.21,941.21,907.032,Tubing Pressure,1121.63875490001
GOOSE,2500.0,,0.60067,0,0,,1144.055,929.26,929.26,943.008,Tubing Pressure,1099.99461258995
GOOSE,2501.0,,0.832,0,0,,1160.492,933.749,933.749,912.739,Tubing Pressure,1110.12475172082
GOOSE,2502.0,,0.65248,0,0,,1151.283,905.863,905.863,913.003,Tubing Pressure,1073.04868836998
GOOSE,2503.0,,0.42996,0,0,,1201.917,956.141,956.141,959.232,Tubing Pressure,1129.57728154408
GOOSE,2504.0,,0.73078,0,0,,1197.808,938.539,938.539,913.817,Tubing Pressure,1113.57133728175
GOOSE,2505.0,,0.45536,0,0,,1187.394,915.972,915.972,940.109,Tubing Pressure,1081.81912751672
GOOSE,2506.0,,0.43322,0,0,,1223.564,946.306,946.306,947.584,Tubing Pressure,1117.83393754349
GOOSE,2507.0,,0.44456,0,0,,1229.65,946.53,946.53,944.632,Tubing Pressure,1118.24957924924
GOOSE,2508.0,,0.44305,0,0,,1234.994,944.328,944.328,942.46,Tubing Pressure,1115.59222959522
GOOSE,2509.0,,0.31829,0,0,,1239.971,941.144,941.144,943.487,Tubing Pressure,1110.34498009663
GOOSE,2510.0,,0.35871,0,0,,1259.403,954.786,954.786,942.137,Tubing Pressure,1127.12108355155
GOOSE,2511.0,,0.36087,0,0,,1256.437,945.318,945.318,934.066,Tubing Pressure,1115.79073461292
GOOSE,2512.0,,0,0,0,,1279.628,968.855,968.855,993.423,Tubing Pressure,1141.97376601715
GOOSE,2513.0,,0,0,0.01,,1310.836,1000.046,1000.046,1005.56,Tubing Pressure,4204.93405784881
GOOSE,2514.0,,0.24512,0,0.01,,1301.755,990.446,990.446,976.836,Tubing Pressure,1168.91804175761
GOOSE,2515.0,,0.39187,0,0.01,,1296.349,980.306,980.306,937.886,Tubing Pressure,1158.10527712104
GOOSE,2516.0,,0.63171,0,0.01,,1252.126,921.772,921.772,916.334,Tubing Pressure,1091.62012023188
GOOSE,2517.0,,0.59217,0,0.01,,1250.865,909.154,909.154,905.027,Tubing Pressure,1075.84535688267
GOOSE,2518.0,,0.45662,0,0.01,,1255.284,912.145,912.145,918.167,Tubing Pressure,1077.25980064098
GOOSE,2519.0,,2.06272,0,0.01,,1108.516,909.012,909.012,938.081,Tubing Pressure,1130.29506080749
GOOSE,2520.0,,2.01754,0,0.01,,987.393,932.046,932.046,918.473,Tubing Pressure,1153.97016013526
GOOSE,2521.0,,1.92189,0,0.01,,976.596,926.054,926.054,917.072,Tubing Pressure,1142.16223182343
GOOSE,2522.0,,1.85985,0,0.01,,969.667,912.282,912.282,907.491,Tubing Pressure,1123.27885059097
GOOSE,2523.0,,1.81976,0,0.01,,959.164,912.341,912.341,908.408,Tubing Pressure,1121.3440744762
GOOSE,2524.0,,1.77471,0,0.01,,959.553,914.916,914.916,910.31,Tubing Pressure,1122.09594182785
GOOSE,2525.0,,1.67754,0,2,,962.978,910.073,910.073,914.89,Tubing Pressure,1199.84732670482
GOOSE,2526.0,,1.29216,0,2,,1013.543,976.43,976.43,946.711,Tubing Pressure,1287.83570912811
GOOSE,2527.0,,1.56835,0,3.5,,1026.839,980.521,980.521,918.302,Tubing Pressure,1301.59219409304
GOOSE,2528.0,,1.53851,0,3.5,,987.778,915.92,915.92,906.846,Tubing Pressure,1223.09317051493
GOOSE,2529.0,,1.60873,0,3.5,,975.967,931.698,931.698,907.105,Tubing Pressure,1241.88952600974
GOOSE,2530.0,,1.5727,0,3.5,,975.448,932.629,932.629,904.33,Tubing Pressure,1243.18913633285
GOOSE,2531.0,,1.54421,0,3.5,,978.025,925.061,925.061,902.047,Tubing Pressure,1234.18022588596
GOOSE,2532.0,,1.54427,0,2.2,,975.224,920.443,920.443,903.963,Tubing Pressure,1215.33254294827
GOOSE,2533.0,,1.53807,0,2.2,,972.759,916.216,916.216,900.375,Tubing Pressure,1210.25497686562
GOOSE,2534.0,,1.52537,0,2.2,,970.512,916.609,916.609,901.036,Tubing Pressure,1210.86828904866
GOOSE,2535.0,,1.43367,0,2.2,,976.643,918.912,918.912,906.064,Tubing Pressure,1215.10857400455
GOOSE,2536.0,,1.54331,0,2.2,,975.548,930.007,930.007,899.172,Tubing Pressure,1226.97385569421
GOOSE,2537.0,,1.54896,0,2.2,,958.564,914.256,914.256,895.709,Tubing Pressure,1207.76885557203
GOOSE,2538.0,,1.5461,0,2.2,,954.824,911.609,911.609,891.981,Tubing Pressure,1204.57869081624
GOOSE,2539.0,,1.50029,0,2.2,,958.493,916.16,916.16,898.896,Tubing Pressure,1210.6313296932
GOOSE,2540.0,,1.46699,0,2.2,,961.885,917.378,917.378,902.558,Tubing Pressure,1212.61946207953
GOOSE,2541.0,,1.51748,0,2.2,,952.724,910.974,910.974,900.904,Tubing Pressure,1204.10158742992
GOOSE,2542.0,,1.56436,0,2.2,,949.71,914.498,914.498,895.416,Tubing Pressure,1207.9341165962
GOOSE,2543.0,,1.55554,0,2.2,,937.56,896.809,896.809,888.482,Tubing Pressure,1186.53394787049
GOOSE,2544.0,,1.53052,0,2.2,,935.768,900.477,900.477,892.858,Tubing Pressure,1191.19898063318
GOOSE,2545.0,,1.52076,0,2.2,,937.209,900.901,900.901,889.767,Tubing Pressure,1191.81317949555
GOOSE,2546.0,,1.53646,0,2.2,,932.096,893.495,893.495,884.271,Tubing Pressure,1182.66395306269
GOOSE,2547.0,,1.50166,0,0.64,,932.242,894.283,894.283,887.648,Tubing Pressure,1160.83066161229
GOOSE,2548.0,,1.43762,0,0.64,,938.924,909.181,909.181,888.78,Tubing Pressure,1180.35709254921
GOOSE,2549.0,,1.49447,0,0.64,,937.752,899.306,899.306,884.585,Tubing Pressure,1167.07157169246
GOOSE,2550.0,,1.47759,0,0.64,,930.872,894.613,894.613,884.46,Tubing Pressure,1161.69130437647
GOOSE,2551.0,,1.48639,0,0.64,,930.572,890.494,890.494,880.218,Tubing Pressure,1156.50613397863
GOOSE,2552.0,,1.47942,0,0.64,,926.656,886.627,886.627,879.994,Tubing Pressure,1151.93670617283
GOOSE,2553.0,,1.4483,0,0.64,,930.126,895.155,895.155,883.548,Tubing Pressure,1162.98611649619
GOOSE,2554.0,,1.44304,0,0.64,,933.26,896.814,896.814,882.23,Tubing Pressure,1165.13256790273
GOOSE,2555.0,,1.44986,0,0.64,,929.878,893.741,893.741,879.392,Tubing Pressure,1161.22633562683
GOOSE,2556.0,,1.41249,0,0.64,,929.636,894.656,894.656,882.581,Tubing Pressure,1163.26951848506
GOOSE,2557.0,,1.40976,0,0.64,,934.239,898.975,898.975,884.685,Tubing Pressure,1168.62061279636
GOOSE,2558.0,,1.38604,0,0.64,,939.073,906.862,906.862,890.403,Tubing Pressure,1178.95213723976
GOOSE,2559.0,,1.42385,0,0.64,,933.039,896.021,896.021,879.622,Tubing Pressure,1164.6389019007
GOOSE,2560.0,,1.38153,0,0.64,,931.074,891.712,891.712,887.496,Tubing Pressure,1160.54673910185
GOOSE,2561.0,,1.35011,0,0.64,,939.994,908.372,908.372,893.593,Tubing Pressure,1181.96894175781
GOOSE,2562.0,,0.90089,0,0.64,,947.015,901.793,901.793,886.133,Tubing Pressure,1205.19493755314
GOOSE,2563.0,,0,0,0,,1110.423,832.707,832.707,926.094,Tubing Pressure,978.684092948934
GOOSE,2564.0,,1.41455,0,0,,1037.097,750.308,750.308,885.915,Tubing Pressure,916.196790762932
GOOSE,2565.0,,1.52779,0,0,,921.263,672.715,672.715,877.834,Tubing Pressure,834.433830734663
GOOSE,2566.0,,1.4644,0,0,,921.249,799.093,799.093,878.72,Tubing Pressure,974.416795163833
GOOSE,2567.0,,1.44871,0,0,,920.925,887.137,887.137,876.602,Tubing Pressure,1075.36839784523
GOOSE,2568.0,,1.45374,0,0,,921.144,889.174,889.174,872.758,Tubing Pressure,1077.9422429434
GOOSE,2569.0,,1.43083,0,0,,913.172,879.833,879.833,870.913,Tubing Pressure,1066.14746299261
GOOSE,2570.0,,1.42435,0,0,,919.377,888.866,888.866,871.749,Tubing Pressure,1076.37367763404
GOOSE,2571.0,,1.4214,0,0,,916.142,883.277,883.277,868.97,Tubing Pressure,1069.75830304884
GOOSE,2572.0,,1.38582,0,0,,918.964,885.197,885.197,869.084,Tubing Pressure,1070.5495145637
GOOSE,2573.0,,1.36954,0,0,,921.833,893.607,893.607,871.778,Tubing Pressure,1079.69916564203
GOOSE,2574.0,,1.31265,0,0,,930.594,891.018,891.018,884.179,Tubing Pressure,1074.48844543065
GOOSE,2575.0,,1.33534,0,0,,931.757,894.526,894.526,876.678,Tubing Pressure,1079.44682252354
GOOSE,2576.0,,1.35228,0,0,,925.126,883.269,883.269,873.366,Tubing Pressure,1066.97630123926
GOOSE,2577.0,,1.37265,0,0,,921.342,883.774,883.774,866.603,Tubing Pressure,1068.36831558796
GOOSE,2578.0,,1.37138,0,0,,917.785,882.921,882.921,866.649,Tubing Pressure,1067.32487173342
GOOSE,2579.0,,1.36118,0,0,,917.871,882.675,882.675,865.379,Tubing Pressure,1066.63454164454
GOOSE,2580.0,,1.34505,0,0,,915.512,876.82,876.82,863.053,Tubing Pressure,1059.18053681834
GOOSE,2581.0,,1.35296,0,0,,918.225,865.729,865.729,866.013,Tubing Pressure,1046.58748425716
GOOSE,2582.0,,1.25302,0,0,,924.593,839.303,839.303,861.348,Tubing Pressure,1011.90612431919
GOOSE,2583.0,,1.37944,0,0,,925.513,840.652,840.652,857.641,Tubing Pressure,1018.56942683311
GOOSE,2584.0,,1.33167,0,0,,909.159,867.262,867.262,859.822,Tubing Pressure,1047.52513640322
GOOSE,2585.0,,1.29272,0,0,,915.288,883.991,883.991,870.24,Tubing Pressure,1065.53084101111
GOOSE,2586.0,,1.18004,0,0,,933.393,898.483,898.483,888.81,Tubing Pressure,1078.46695127953
GOOSE,2587.0,,1.18392,0,0,,948.048,902.476,902.476,879.233,Tubing Pressure,1083.28765778794
GOOSE,2588.0,,1.25852,0,0,,940.747,880.179,880.179,856.946,Tubing Pressure,1059.80346997438
GOOSE,2589.0,,1.33738,0,0,,917.182,880.055,880.055,866.673,Tubing Pressure,1062.64898842033
GOOSE,2590.0,,1.2554,0,0,,916.216,883.986,883.986,872.776,Tubing Pressure,1064.13994595636
GOOSE,2591.0,,1.15469,0,0,,935.882,897.295,897.295,869.768,Tubing Pressure,1076.21707607203
GOOSE,2592.0,,0.86493,0,0,,972.478,924.871,924.871,868.694,Tubing Pressure,1100.37508279027
GOOSE,2593.0,,0.87622,0,0,,991.156,926.032,926.032,866.623,Tubing Pressure,1102.03468268638
GOOSE,2594.0,,0.92517,0,0,,1005.664,877.888,877.888,872.72,Tubing Pressure,1046.30604790776
GOOSE,2595.0,,0.48065,0,0,,1020.773,861.165,861.165,845.718,Tubing Pressure,1016.7336654736
